,r1,r2,s1,s2
31,-0.2900825763530187,0.4424705626592274,-0.4517324458030463,-0.5403305921485793
32,0.16142297655035787,-0.5367360167398897,-0.3703124075189406,-0.6568793408234241
33,0.14308359916118585,0.540946965744369,-0.280391611327407,-0.5896902184429024
34,-0.6148698116597445,0.10366414486607722,-0.28321741538497447,-0.6004715210189614
35,0.49276181384817497,0.5948564149286035,-0.34480948977864095,-0.5771124348030376
36,0.01373515181784313,-0.7166517161799172,-0.5718530190569361,-0.4810353087831684
37,-0.19651133409780353,0.41158094127892014,-0.309589088388246,-0.6434364363495586
38,-0.6457996470817311,0.05282376469034125,-0.38479443558418935,-0.5572199595028311
39,0.6638403064691294,-0.421706394111993,-0.43024949434318005,-0.545858218240669
40,-0.4031405361054543,0.4026912931358503,-0.27892926428082643,-0.6172823743336782
41,-0.666974370354855,0.042994045205405396,-0.6028980913763845,-0.3753998721285405
42,0.5129625807279703,0.5488735975623529,-0.3351631745290747,-0.6803612726316253
43,-0.5896984741323844,-0.8336966759434995,-0.6146484348972315,-0.2579968553801137
44,0.4712758674495074,0.5474101346490107,-0.376732646105445,-0.5702195433408254
45,-0.7836164767991541,-0.4102320357682307,-0.33605493690138355,-0.5885135439105832
46,0.20868827055639091,0.6505104577552062,-0.5899546901757348,-0.34120437379122387
47,-0.7088512571216856,-0.0429918144687502,-0.302628029523294,-0.6588981207533363
48,0.7013005077086188,-0.33177040626936655,-0.29958913228907924,-0.6805151293959022
49,-0.3877837059694741,0.3628337102735881,-0.5215978610651545,-0.5489232012244849
50,0.445942221921972,0.5776605351693425,-0.6375963755429456,-0.3213625828494533
51,0.3642486944802093,0.5801169140318594,-0.5088836270835457,-0.5238147171379489
52,-0.5002610691254051,-0.866955240488134,0.28851735187208266,-0.46618757771627606
53,-0.0887913349318002,-0.4281230375031186,0.6984198540433166,-0.24361440905051565
54,0.28353243287901597,0.6797203531426926,-0.48144910066345686,0.6598348155503067
55,-0.6920481380649697,-0.5669465624201222,0.09757013442930002,0.8861845470938551
56,0.45578813834425064,0.6105405800134388,0.199855188745573,-0.5063627078853055
57,0.3312717902415399,0.6633880756339032,0.10389432255360732,0.8934278415732425
58,0.3554965652554682,0.5965649545856281,-0.6546588069837187,0.36149420223915446
59,-0.6056754919038178,-0.8146490935661762,-0.5242753826485588,0.5743675492161219
60,-0.6823454513453323,-0.6148320868189882,0.4761219187265272,-0.36495594127051506
61,0.173723644124758,0.6733288032601268,0.6921174215876916,-0.20724547385538433
62,0.28075944160937716,0.6174668222751254,0.433185552514952,-0.10378372342066688
63,-0.480458010292041,-0.5836349423047562,0.28025573513635116,-0.41083335767362084
64,-0.2918310264491862,0.016008790272211082,0.2962023481667119,-0.001981296440185179
65,0.26137733560778464,-0.5350513830702494,0.2735315035102764,-0.4247980504459106
66,-0.55944639145593,-0.8517086400078404,-0.21806664413314325,0.09508135241247612
67,-0.6844255454000959,-0.4362996086229998,-0.224817073601356,0.8487743823855115
68,-0.4822417973753397,-0.8882502491848256,0.5696617495276303,-0.38727332734020753
69,0.513687562187523,-0.6474973377497654,0.09819620359596093,-0.5017677362194151
70,-0.6386560567750577,-0.7766033315930075,0.3014476856016122,-0.4098372600472582
71,-0.6363514080471785,-0.4224087465718477,0.1093663421639151,0.10310418997915244
72,0.3813126598692152,0.687743316686199,-0.28925255533703276,0.6432964031179477
73,0.4094863577269808,0.6046600527558169,0.3930940468961891,-0.3818838510680087
74,0.35784382414868415,0.6789994843103356,-0.22734891472679974,0.3131321733053219
75,0.6595035938946738,-0.40809690158845474,0.5188154213628188,0.5896909494212682
76,0.4722454534139803,0.5819939857964639,-0.5056768320766613,0.615614552194189
77,-0.7055023064352199,-0.4364701486689987,-0.5655493647464097,0.4423179563200827
78,-0.4919119430479708,-0.8866749759576588,0.5827061031329569,-0.3384654485950721
79,-0.5869256734188534,-0.8338286033065508,-0.23943358254557887,0.840561060450142
80,0.340952336527593,0.5918698330673285,-0.6345530012204721,0.3718916604391042
81,-0.3144717065470097,0.4376713683799979,-0.45656097123512906,0.6943162549708924
82,0.3083891455996554,0.6991079072212447,-0.030288951194836416,0.47006432659243463
83,0.7004572629964515,-0.2319429996132049,0.3158417219738636,-0.49876746939866595
84,-0.3506304301042087,0.26825898183105135,-0.06264882959743144,0.23787969960589253
85,0.4409009290785858,0.5835289131544146,0.7171054836191219,-0.1956588829352805
86,-0.7125082158744351,-0.5274512469701812,0.2799423459842447,-0.13616808529204139
87,0.3678030869498533,0.594385202958265,-0.4492410424989844,0.6051141229873127
88,-0.7928455632064556,-0.47899790277490517,-0.5763604582396741,0.4906645909305455
89,0.3034544779141364,0.6353738680906721,-0.6302964760224636,0.4167688224299728
90,0.3151093909045374,0.7229602669966712,0.22806420941404726,-0.43464057160170866
91,-0.18885275809829538,0.47089590123665853,-0.5367176359694724,0.5420180398867879
92,-0.469596287637026,-0.8935347049238664,0.2699245519818349,-0.48379713598712715
93,0.3352713641090783,0.66928943838453,0.2864253108164191,-0.35946620026365533
94,0.5746529458604258,-0.49725035635762804,0.23529190722700322,-0.3420957296550242
95,-0.5839918053778409,-0.7023899888302829,-0.5620573780157089,0.4196991426863325
96,-0.21423347364281187,0.3807983923839092,-0.6019497876836628,0.42352512170403583
97,-0.46982684295282406,-0.8976397047306639,0.2130597741296656,-0.43545333872824216
98,0.18303989737989282,0.4992273878215796,0.6864227616491322,-0.08603033539123764
99,0.6528057293065754,0.3468422998250077,-0.6862819662965394,0.11570600347609258
100,0.424811145381351,-0.35300358981070656,-0.5520948917484203,0.5752308177684768
101,0.7379917825841557,0.19563637642899354,-0.5600315975940823,0.4662848400766851
102,0.555258122411605,0.5385102061323985,-0.47090371213487586,0.6006737880416585
103,-0.1139249212663797,0.4695922497036644,0.2468584730939748,-0.4479647889314117
104,-0.2069934161303406,0.3244204647974149,-0.3049784641719632,0.2653745029401794
105,0.4420179751239073,0.609680003362518,0.40456247105757825,-0.440071071409149
106,0.3141250330505432,-0.6339583344796093,-0.46519323654492795,0.6963512561439147
107,0.6045355119184788,-0.5057791599540945,0.26858851764240077,0.33416422575660704
108,-0.7216684868934724,-0.4992960422155546,0.5291853237205743,-0.37077347679680206
109,0.41837115936304653,0.645874369778914,-0.23495860599280416,0.8323599351276193
110,-0.6192542165245203,-0.4062136885499871,0.2696948949125553,-0.47033120097879355
111,-0.46281746104023297,-0.902655818973887,-0.1026972415319487,-0.5480215119154677
112,0.44759828976401433,0.5566975259572712,0.11355550615509505,-0.5248822052734611
113,0.3090985222877788,0.7089753878480286,0.4430535791863013,-0.4375817903849286
114,-0.16289728938956113,0.42577420872020194,0.7614343383423176,0.5677534489965899
115,-0.665841758384026,-0.4115783363438636,0.46530533588890727,0.8970805170995972
116,-0.4948811742257185,-0.8836512410493548,0.6985119883732676,0.402509224914432
117,-0.8079043754374995,-0.5345112219139837,0.48602999700151744,0.8833142955985377
118,0.6507918180162814,0.3569224580185173,0.7580753595158132,0.31998252057509896
119,-0.14517440969074646,-0.6088811599267527,0.4677870187949915,0.8956382901535388
120,0.42202142083851063,0.6011149133675526,0.47832456811133217,0.8941504979361825
121,-0.5963831717712421,-0.7339437144720995,0.4431161264641221,0.9135995041838958
122,-0.6578791629431362,-0.4191866513062834,0.44389028956037224,0.9116693668464465
123,0.2706011851813621,0.6304867202936502,0.5856310547952661,0.8235213621305281
124,-0.6535512643051213,-0.41492011033614573,0.7310963256167283,0.4168705768038534
125,0.2902287264701462,0.624497384204088,0.8116150013418916,0.5335695620603209
126,-0.7167430731262595,0.15357992632328069,0.6222201011716214,0.7831004491924562
127,0.5984916582626784,0.5227557161320863,0.47515580632861665,0.8950560133207561
128,0.49379782388777416,0.591198173625123,0.6811572986942388,0.5207755819325409
129,0.4435517225092491,0.5781402468848216,0.6851625486713245,0.33009538081014195
130,-0.15147052014267037,0.46806159704568534,0.7148936745096008,0.3937702770410708
131,-0.4680335656433951,-0.8936080225288766,0.7491620698614835,0.277921228183478
132,0.20460800106169993,-0.6018940210990658,0.5790049293653905,0.8334909269784283
133,0.5691940101533739,0.5349579715603917,0.6846683462903634,0.697886586608368
134,0.6906917244421594,-0.3630519760835418,0.6439174673627753,0.7270320988720419
135,0.3208132982565336,0.6994208528613461,0.5901791630213982,0.8400974500923819
136,0.5245924948370887,-0.6372710769523413,0.6811881386463293,0.5891925363753059
137,0.2969422568912808,0.7361258711443326,0.443116194205509,0.9062914614421471
138,0.287697854798639,-0.598602581853552,0.7116115314403478,0.36117431822113777
139,-0.15801894118047824,0.45641321593128625,0.8396926584231659,0.3111776863702222
140,0.41009933461510206,0.583904604103678,0.6278212842957682,0.7605598888079507
141,0.3750201390814429,0.6465981014258975,0.7618733566466085,0.3963071799571571
142,-0.6886638549139134,-0.30720690817803514,0.5964275012950663,0.8208217664586757
143,-0.47494864897573624,-0.8917141253592583,0.7060759108945858,0.6020847063658813
144,-0.4705565207635049,-0.8994280685451416,0.663784778154519,0.64935689863787
145,-0.5722267481839411,-0.8511986944115926,0.5515607171409289,0.8162915720017427
146,-0.3503917383830537,0.45406386536638216,0.5684568242879432,0.8586101579922564
147,-0.6293331076906429,-0.6983356513251325,0.6844389033581532,0.3939135279718519
148,0.4167261228813803,-0.10821736369620409,0.7095351453907165,0.5458711706028888
149,-0.6289595420813183,-0.6288867968307699,,
